gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tps_SF_HD_Md_Re1,Tps_SF_HD_Md_Re2,Tps_SF_HD_Md_Re3,Tps_SF_LG_Md_Re1,Tps_SF_LG_Md_Re2,Tps_SF_LG_Md_Re3,Tps_SF_RT_Md_Re1,Tps_SF_RT_Md_Re2,Tps_SF_RT_Md_Re3,Tps_SF_WB_Md_Re1,Tps_SF_WB_Md_Re2,Tps_SF_WB_Md_Re3,Tps_SM_HD_Md_Re1,Tps_SM_HD_Md_Re2,Tps_SM_HD_Md_Re3,Tps_SM_LG_Md_Re1,Tps_SM_LG_Md_Re2,Tps_SM_LG_Md_Re3,Tps_SM_RT_Md_Re1,Tps_SM_RT_Md_Re2,Tps_SM_RT_Md_Re3,Tps_SM_WB_Md_Re1,Tps_SM_WB_Md_Re2,Tps_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPS_00115,7453,HOG_21426,1_Tps_b3v08_scaf000011,516126,0.0368944493817789,A,A,18,8,24,11,12,42,745,694,556,83,51,49,17,25,17,2,4,7,21,26,25,25,11,11,lg3,101182484,NO,lg3
TPS_00116,351,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,34,46,57,0,2,0,lg4,103782100,NO,lg4
TPS_00117,1531,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,58,39,21,5,4,27,37,29,17,218,347,139,42,34,25,3,4,7,97,69,129,87,59,125,lg4,103778193,NO,lg4
TPS_00118,300,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,5,3,0,0,0,3,2,0,1,13,21,8,0,0,1,2,0,0,6,3,4,3,2,6,lg4,103775971,NO,lg4
TPS_00119,1767,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,27,18,12,2,3,24,16,8,10,117,214,100,25,10,5,1,1,3,69,52,35,11,34,36,lg4,103762003,NO,lg4
TPS_00120,6463,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,55,125,74,52,169,94,110,426,92,168,106,146,185,198,64,177,210,60,613,708,482,96,75,155,lg4,103721775,NO,lg4
TPS_00121,993,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,lg4,103685182,NO,lg4
TPS_00122,2331,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,418,351,369,437,441,390,1180,1014,1162,303,125,242,614,463,520,615,502,499,948,1217,1567,442,295,391,lg4,103665993,NO,lg4
TPS_00123,1953,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,5,9,9,8,8,7,22,13,18,7,2,10,6,8,6,3,6,11,1187,1250,1426,21,35,25,lg4,103650776,NO,lg4
TPS_00124,1224,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,220,179,293,195,229,378,904,704,786,361,500,440,351,305,235,283,261,253,1057,1189,1243,210,424,351,lg4,103627076,NO,lg4
TPS_00125,477,NA,1_Tps_b3v08_scaf000563,180305,-0.00675376100095757,A,A,54,44,75,52,66,100,203,202,240,89,104,100,82,70,55,86,61,65,239,255,293,46,79,67,lg4,103617459,NO,lg4
TPS_00126,2043,NA,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,66,56,88,58,64,65,655,471,576,141,206,148,82,76,90,79,77,86,220,258,326,70,84,95,lg6,9511606,NO,lg6
TPS_00127,2664,HOG_324,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,185,190,201,166,197,252,588,530,520,167,124,203,282,331,233,288,215,144,2777,3229,3866,156,347,228,lg6,9519669,NO,lg6
TPS_00128,537,NA,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,42,29,38,27,36,59,125,116,125,49,38,52,65,54,53,47,47,54,344,345,373,30,61,61,lg6,9531769,NO,lg6
TPS_00129,591,HOG_23871,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,238,249,284,259,335,353,1253,1162,1111,667,583,670,594,500,452,688,514,471,1096,1293,1482,455,435,814,lg6,9529128,NO,lg6
TPS_00130,1512,HOG_20280,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,3,4,9,3,8,7,45,28,43,39,40,18,7,8,7,4,5,2,30,53,52,7,9,1,lg6,9555545,NO,lg6
TPS_00131,1651,HOG_18295,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,432,327,411,365,442,498,1539,1378,1296,715,655,744,599,568,451,577,439,432,1552,1701,1896,425,542,769,lg6,9575258,NO,lg6
TPS_00132,702,HOG_1481,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,33,29,50,29,40,56,235,199,229,55,81,58,61,59,67,43,38,34,111,117,142,38,52,59,lg6,9589631,NO,lg6
TPS_00133,2591,HOG_19657,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,43,32,37,44,41,52,101,105,105,38,33,26,56,50,57,52,59,66,70,121,106,34,34,27,lg6,9615319,NO,lg6
TPS_00134,309,NA,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,lg6,9638519,NO,lg6
TPS_00135,2493,NA,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,2243,1673,1911,1765,2200,2573,18625,16136,18158,3847,4230,4148,1731,2258,2101,1815,2593,2733,3075,3925,3947,1288,2290,3204,lg6,9668580,NO,lg6
TPS_00136,1340,NA,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,37,53,64,45,53,61,186,148,173,91,87,79,47,69,47,67,32,39,198,189,257,61,61,90,lg6,9673701,NO,lg6
TPS_00137,4589,NA,1_Tps_b3v08_scaf000366,213499,-0.00616020520532636,A,A,1004,886,757,1548,2082,867,2397,1898,2005,1023,646,1032,1297,1974,1965,2535,3359,3947,1428,2222,2157,1142,1271,1711,lg6,9692349,NO,lg6
TPS_00138,2764,NA,1_Tps_b3v08_scaf000373,212168,0.143430663353088,A,A,0,0,0,1,0,0,2,6,0,450,58,488,0,0,0,0,0,0,45,21,45,141,899,187,NA,NA,NA,NA
TPS_00139,6636,HOG_8068,1_Tps_b3v08_scaf000373,212168,0.143430663353088,A,A,4,1,1,0,2,2,188,118,142,828,173,399,0,1,0,1,7,0,115,154,128,170,1073,140,NA,NA,NA,NA
TPS_00140,621,NA,1_Tps_b3v08_scaf000373,212168,0.143430663353088,A,A,0,0,0,0,0,0,0,0,0,51,1,17,0,0,0,0,0,0,0,1,0,5,8,1,NA,NA,NA,NA
TPS_00141,6396,NA,1_Tps_b3v08_scaf000373,212168,0.143430663353088,A,A,1,2,1,1,1,4,9,2,21,863,79,676,2,4,1,1,0,2,315,365,213,156,413,137,NA,NA,NA,NA
TPS_00142,1629,NA,1_Tps_b3v08_scaf000373,212168,0.143430663353088,A,A,0,0,0,0,0,1,3,0,0,45,16,48,0,0,0,0,0,0,3,1,4,2,2,5,NA,NA,NA,NA
TPS_00143,1372,NA,1_Tps_b3v08_scaf000373,212168,0.143430663353088,A,A,13,11,6,0,0,7,5,2,3,185,44,93,3,2,4,0,0,1,7,12,11,28,39,54,NA,NA,NA,NA
TPS_00144,813,NA,1_Tps_b3v08_scaf000373,212168,0.143430663353088,A,A,0,5,24,0,0,38,1057,30,0,4275,92,551,0,0,0,0,0,0,126,124,195,193,426,203,NA,NA,NA,NA
TPS_00145,654,NA,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,0,2,6,7,10,9,4,3,3,9,2,4,3,3,5,3,4,5,2,10,7,5,3,6,lg3,123311062,NO,lg3
TPS_00146,390,NA,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,1,2,1,6,3,2,7,3,1,5,9,5,4,5,1,0,5,1,9,12,7,1,2,5,lg3,123392383,NO,lg3
TPS_00147,1746,NA,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,34,18,48,69,62,59,103,42,46,54,58,39,48,54,48,48,71,77,86,116,96,30,62,43,lg3,123418482,NO,lg3
TPS_00148,750,HOG_1341,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,65,79,74,53,48,87,250,250,264,82,71,99,78,98,70,80,65,50,163,191,213,84,73,101,lg3,123478513,NO,lg3
TPS_00149,684,NA,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,10,6,8,3,2,23,24,17,19,33,25,15,6,9,5,8,4,1,17,46,45,23,18,5,lg3,123481952,NO,lg3
TPS_00150,1419,NA,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,10,5,18,7,8,23,23,20,33,31,27,20,8,20,13,10,7,1,41,60,51,31,28,7,lg3,123493907,NO,lg3
TPS_00151,897,NA,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,3,2,4,2,3,4,9,3,9,9,13,11,2,5,2,1,0,0,8,10,6,6,9,0,lg3,123501901,NO,lg3
TPS_00152,897,NA,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,4,4,8,1,1,11,10,9,15,29,16,13,5,4,3,1,2,6,20,25,17,17,14,9,lg3,123517353,NO,lg3
TPS_00153,8794,HOG_17266,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,344,328,420,351,383,562,1568,1368,1453,805,1000,962,503,533,453,559,549,429,881,1165,1168,532,629,433,lg3,123579295,NO,lg3
TPS_00154,1749,HOG_17451,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,1,4,11,1,5,7,21,17,23,35,12,18,2,13,6,1,1,5,8,26,15,15,10,3,lg3,123659655,NO,lg3
TPS_00155,744,HOG_23257,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,64,43,51,43,79,86,76,41,21,57,97,90,115,85,68,135,104,99,101,74,92,52,85,91,lg3,123742797,NO,lg3
TPS_00156,2190,HOG_16266,1_Tps_b3v08_scaf000003,749074,0.0311564210041072,A,A,202,171,203,172,198,250,705,683,797,154,138,200,249,244,245,199,180,178,1665,2321,2794,135,235,160,lg3,123795690,NO,lg3
TPS_00157,10372,NA,1_Tps_b3v08_scaf000775,158311,-0.964185455017538,X,X,730,552,622,705,691,780,1553,1384,1828,485,336,491,786,868,852,786,865,826,754,824,856,553,561,311,lgX_ordNA_scaf996,4983629,NO,lgX_ordNA_scaf996
TPS_00158,198,HOG_6995,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,1514,1560,1440,1288,1658,1798,6362,5079,5758,2418,4411,3006,1621,1934,1681,1699,2101,2275,2336,2319,2147,1475,2687,2882,lg11,20232209,NO,lg11
TPS_00159,5288,HOG_19795,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,439,225,309,372,284,397,868,602,837,488,562,486,492,526,350,475,508,357,751,756,758,529,277,478,lg11,20247037,NO,lg11
TPS_00160,990,HOG_22531,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,733,613,669,465,628,822,5042,3983,3329,2100,3135,3122,836,660,727,668,645,571,1400,1450,1483,445,1035,777,lg11,20261333,NO,lg11
TPS_00161,666,NA,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,68,74,79,66,93,73,334,301,384,70,124,108,80,105,91,95,93,107,283,338,427,93,71,94,lg11,20278414,NO,lg11
TPS_00162,5568,NA,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,592,480,687,593,571,743,1806,1556,1772,808,591,631,868,841,717,933,816,780,1882,2421,2599,773,756,675,lg11,20333602,NO,lg11
TPS_00163,3750,HOG_21700,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,540,404,442,398,384,465,1232,1059,1387,366,208,244,556,599,540,444,473,447,1275,1456,1747,403,364,423,lg11,20379804,NO,lg11
TPS_00164,261,NA,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,40,39,40,40,37,61,150,105,145,67,28,35,47,57,34,23,30,27,257,329,420,36,53,49,lg11,20386088,NO,lg11
TPS_00165,443,NA,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,0,2,2,1,2,3,9,11,4,9,9,4,3,1,1,1,2,2,11,14,10,5,6,0,lg11,20389164,NO,lg11
TPS_00166,7364,NA,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,367,314,454,378,442,515,1979,1501,1590,821,817,837,472,472,429,485,458,367,916,1263,1255,463,689,387,lg11,20460943,NO,lg11
TPS_00167,5628,NA,1_Tps_b3v08_scaf000032,414378,0.0281384870099107,A,A,678,555,614,904,1146,759,313,164,271,478,220,255,1206,1205,944,2133,2773,1870,179,201,240,827,929,875,lg11,20624769,NO,lg11
TPS_00168,10152,HOG_1364,1_Tps_b3v08_scaf000135,292210,0.0269705367331049,A,A,491,402,458,366,427,405,1052,950,1149,337,187,286,569,589,600,590,638,593,712,934,1114,392,377,270,lg3,110519476,NO,lg3
TPS_00169,4810,HOG_1399,1_Tps_b3v08_scaf000135,292210,0.0269705367331049,A,A,293,281,296,280,306,302,968,844,999,192,74,235,350,401,369,386,387,414,544,635,752,315,220,277,lg3,110548713,NO,lg3
TPS_00170,6183,NA,1_Tps_b3v08_scaf000135,292210,0.0269705367331049,A,A,19181,19993,34683,33289,29436,41955,777,2846,2048,11665,12931,16780,24352,27012,20491,34295,18270,17724,3444,6595,8015,19625,20088,28821,lg3,110589191,NO,lg3
TPS_00171,7026,NA,1_Tps_b3v08_scaf000135,292210,0.0269705367331049,A,A,244,363,1082,307,213,1281,3,17,12,5327,4941,3698,302,525,227,363,171,123,45,178,86,6377,4312,666,lg3,110655876,NO,lg3
TPS_00172,837,NA,1_Tps_b3v08_scaf000135,292210,0.0269705367331049,A,A,2,2,2,1,2,0,0,0,0,42,22,19,2,0,1,0,1,0,2,3,3,30,28,4,lg3,110721363,NO,lg3
TPS_00173,309,NA,1_Tps_b3v08_scaf000135,292210,0.0269705367331049,A,A,4,2,2,1,3,4,1,0,0,68,95,63,0,0,5,1,2,1,1,7,14,53,88,4,lg3,110763100,NO,lg3
TPS_00174,10530,NA,1_Tps_b3v08_scaf000457,197193,0.0510420961808533,A,A,324,319,473,363,471,660,3066,3313,3551,1956,1967,1457,486,569,406,452,473,511,699,818,504,715,1010,637,NA,NA,NA,NA
TPS_00175,2497,NA,1_Tps_b3v08_scaf000457,197193,0.0510420961808533,A,A,4,4,5,4,12,10,111,59,117,28,11,8,7,14,9,5,5,1,6,18,9,1,8,9,NA,NA,NA,NA
TPS_00176,1266,HOG_21733,1_Tps_b3v08_scaf000457,197193,0.0510420961808533,A,A,67,75,89,92,126,91,461,320,431,180,221,182,109,96,79,120,112,130,622,712,941,115,176,163,NA,NA,NA,NA
TPS_00177,5212,NA,1_Tps_b3v08_scaf000457,197193,0.0510420961808533,A,A,142,109,168,142,140,193,402,341,389,250,284,241,193,197,176,188,145,161,501,737,879,295,297,140,NA,NA,NA,NA
TPS_00178,2257,NA,1_Tps_b3v08_scaf000457,197193,0.0510420961808533,A,A,59,59,84,69,74,86,278,265,276,131,126,101,91,105,76,76,82,85,129,202,232,73,83,110,NA,NA,NA,NA
TPS_00179,3612,NA,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,13,12,13,5,13,25,124,63,45,131,96,77,13,4,3,12,8,8,177,131,206,52,100,5,NA,NA,NA,NA
TPS_00180,3753,NA,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,90,95,154,78,125,194,591,548,512,251,267,277,113,145,125,119,126,104,776,1239,1378,210,281,139,NA,NA,NA,NA
TPS_00181,6697,HOG_21260,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,1118,1021,1247,1067,1194,1425,5150,4449,5153,1091,1148,1424,1346,1607,1381,1320,1478,1415,3428,4798,4955,872,1115,1159,NA,NA,NA,NA
TPS_00182,951,NA,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,1552,1390,1290,1344,1556,1621,6500,5756,6241,1430,1836,2361,1687,1774,1750,1883,2146,1980,2547,2595,2975,1186,1657,2528,NA,NA,NA,NA
TPS_00183,4185,HOG_12788,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,102,96,68,87,105,78,602,539,403,117,120,118,104,86,144,114,111,130,495,656,843,74,90,67,NA,NA,NA,NA
TPS_00184,624,HOG_21074,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,98,68,83,61,52,80,314,281,359,117,87,126,101,79,106,98,80,70,435,470,605,96,85,115,NA,NA,NA,NA
TPS_00185,1131,HOG_21006,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,6,10,8,7,9,8,24,34,34,37,24,58,16,10,7,9,12,8,93,51,64,29,31,53,NA,NA,NA,NA
TPS_00186,2576,HOG_16227,1_Tps_b3v08_scaf000212,255919,0.0854138579322856,A,A,0,0,0,0,0,0,1,2,3,0,0,1,3,0,0,5,1,0,2712,3751,4727,49,121,38,NA,NA,NA,NA
TPS_00187,591,NA,1_Tps_b3v08_scaf000405,207321,0.0500004351290573,A,A,0,0,0,0,0,0,0,0,0,7,4,2,0,2,0,0,0,1,0,0,0,7,8,1,lg3,95046160,NO,lg3
TPS_00188,567,NA,1_Tps_b3v08_scaf000405,207321,0.0500004351290573,A,A,0,0,0,0,0,0,0,0,0,2,12,3,0,0,0,0,0,0,0,0,0,2,5,0,lg3,95062471,NO,lg3
TPS_00189,18480,NA,1_Tps_b3v08_scaf000405,207321,0.0500004351290573,A,A,17,29,13,17,34,13,1,2,3,512,807,463,46,49,21,78,87,31,7,17,8,615,775,271,lg3,95122276,NO,lg3
TPS_00190,9864,NA,1_Tps_b3v08_scaf000405,207321,0.0500004351290573,A,A,6,7,7,4,6,5,4,3,1,321,355,199,10,17,8,14,15,4,1,1,1,192,169,18,lg3,95209486,NO,lg3
TPS_00191,7551,HOG_14251,1_Tps_b3v08_scaf000050,374492,0.0395104409176972,A,A,576,564,748,704,639,803,814,716,911,741,210,389,1012,934,742,1411,798,690,1620,1869,2263,1284,516,1434,lg11,35883005,NO,lg11
TPS_00192,2688,HOG_8716,1_Tps_b3v08_scaf000050,374492,0.0395104409176972,A,A,42,37,49,35,40,68,329,235,276,64,74,66,53,66,45,36,44,54,204,286,287,26,57,47,lg11,35902953,NO,lg11
TPS_00193,9709,HOG_5016,1_Tps_b3v08_scaf000050,374492,0.0395104409176972,A,A,231,207,309,99,89,346,1158,497,148,777,572,376,231,268,197,89,65,89,112,162,162,472,352,205,lg11,35987917,NO,lg11
TPS_00194,1518,HOG_18439,1_Tps_b3v08_scaf000050,374492,0.0395104409176972,A,A,382,305,373,368,494,475,1491,1237,1093,878,613,759,785,630,501,945,760,495,1009,1079,1133,527,493,748,lg11,36089330,NO,lg11
TPS_00195,720,HOG_724,1_Tps_b3v08_scaf000050,374492,0.0395104409176972,A,A,15,14,7,17,14,21,98,87,123,64,55,65,19,19,21,22,16,13,63,77,66,29,41,18,lg11,36098000,NO,lg11
TPS_00196,4720,HOG_17114,1_Tps_b3v08_scaf000050,374492,0.0395104409176972,A,A,564,407,506,478,503,604,1202,1071,1084,415,297,424,693,568,604,637,528,662,1531,1475,1829,347,578,387,lg11,36124507,NO,lg11
TPS_00197,492,NA,1_Tps_b3v08_scaf000050,374492,0.0395104409176972,A,A,66,50,36,7,14,30,6,12,16,149,938,971,15,148,64,5,13,14,57,309,217,13,26,4,lg11,36162237,NO,lg11
TPS_00198,10188,HOG_18428,1_Tps_b3v08_scaf000042,391945,0.018931663530856,A,A,6,9,12,6,10,16,34,32,24,162,202,171,10,13,7,10,13,13,67,69,84,99,102,17,lg8,34643236,NO,lg8
TPS_00199,609,NA,1_Tps_b3v08_scaf000042,391945,0.018931663530856,A,A,1,0,0,1,3,0,12,16,13,3,17,9,3,0,0,3,0,2,37,48,66,7,3,0,lg8,34557018,NO,lg8
TPS_00200,8037,NA,1_Tps_b3v08_scaf000042,391945,0.018931663530856,A,A,247,207,261,246,320,316,1121,957,1061,403,341,308,307,287,285,278,315,304,788,908,1105,249,350,261,lg8,34518661,NO,lg8
TPS_00201,5524,HOG_20321,1_Tps_b3v08_scaf000042,391945,0.018931663530856,A,A,543,560,668,427,403,650,2805,2780,2108,537,277,350,922,910,680,598,422,395,1284,1620,1983,752,342,544,lg8,34470911,NO,lg8
TPS_00202,3465,NA,1_Tps_b3v08_scaf000042,391945,0.018931663530856,A,A,478,309,416,1014,891,525,2069,1776,2388,333,311,382,445,532,404,1156,1121,1028,247,278,352,227,181,325,lg8,34446810,NO,lg8
TPS_00203,1347,NA,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,5,4,8,7,6,10,8,7,3,10,9,11,13,8,10,4,3,3,14,15,11,2,22,6,NA,NA,NA,NA
TPS_00204,4438,NA,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,117,78,112,117,125,134,258,173,274,81,29,42,196,160,160,131,123,127,714,735,927,134,86,105,NA,NA,NA,NA
TPS_00205,3515,NA,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,291,204,246,225,237,238,905,780,691,450,440,391,427,318,280,487,357,331,768,891,1043,334,301,309,NA,NA,NA,NA
TPS_00206,1653,NA,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,63,54,70,58,73,85,526,383,445,92,67,109,69,79,66,80,70,76,275,327,437,57,69,71,NA,NA,NA,NA
TPS_00207,2364,NA,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,78,80,140,114,113,188,1107,782,1047,90,115,115,50,115,94,31,92,90,1581,1936,2079,98,176,83,NA,NA,NA,NA
TPS_00208,2338,NA,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,45,22,44,35,21,57,129,86,121,57,73,63,59,61,59,39,43,24,145,199,187,25,51,35,NA,NA,NA,NA
TPS_00209,2904,HOG_2269,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,605,412,495,98,109,830,413,362,415,367,316,283,278,285,262,132,119,146,615,683,783,147,475,179,NA,NA,NA,NA
TPS_00210,801,HOG_22513,1_Tps_b3v08_scaf000146,280015,0.0302888030084369,A,A,400,367,441,331,367,569,1434,1438,1239,591,753,822,703,570,610,550,446,446,1834,1703,1604,364,573,602,NA,NA,NA,NA
TPS_00211,2865,NA,1_Tps_b3v08_scaf000548,182070,0.0182562157245527,A,A,53,55,99,76,69,108,470,358,388,132,162,135,107,78,82,58,70,63,133,128,124,54,97,62,lg11,13633269,NO,lg11
TPS_00212,6112,NA,1_Tps_b3v08_scaf000548,182070,0.0182562157245527,A,A,18,13,20,18,27,32,183,97,160,124,137,101,34,23,25,47,26,31,244,276,244,46,132,32,lg11,13587142,NO,lg11
TPS_00213,2448,HOG_999,1_Tps_b3v08_scaf000548,182070,0.0182562157245527,A,A,37,27,55,14,27,81,68,121,69,110,139,115,54,56,53,31,28,26,37,110,56,53,102,44,lg11,13537309,NO,lg11
TPS_00214,2049,HOG_16372,1_Tps_b3v08_scaf000548,182070,0.0182562157245527,A,A,267,177,248,120,197,352,678,575,593,241,306,242,363,374,347,245,260,229,983,1116,1351,143,398,325,lg11,13514745,NO,lg11
TPS_00215,5817,NA,1_Tps_b3v08_scaf000548,182070,0.0182562157245527,A,A,79,66,116,59,70,112,535,482,486,182,177,135,143,115,118,132,108,125,233,243,257,107,121,127,lg11,13501851,NO,lg11
TPS_00216,459,NA,1_Tps_b3v08_scaf000548,182070,0.0182562157245527,A,A,240,208,261,287,338,371,713,619,811,259,196,319,452,381,379,415,462,424,626,610,646,241,318,409,lg11,13489193,NO,lg11
TPS_00217,7161,NA,1_Tps_b3v08_scaf000548,182070,0.0182562157245527,A,A,66,39,67,56,60,51,241,197,190,361,208,295,80,101,65,80,83,79,137,161,215,220,122,105,lg11,13469678,NO,lg11
TPS_00218,10025,NA,1_Tps_b3v08_scaf000348,217150,-0.00868810547335149,A,A,495,476,518,464,571,549,1203,1374,1219,540,515,484,632,742,695,658,676,776,1067,1442,1530,501,388,359,lg7,23081258,NO,lg7
TPS_00219,2848,NA,1_Tps_b3v08_scaf000348,217150,-0.00868810547335149,A,A,385,277,339,369,339,457,1732,1388,1514,282,318,343,346,392,280,418,399,397,1357,1803,1963,301,228,312,lg7,23114623,NO,lg7
TPS_00220,12047,HOG_22983,1_Tps_b3v08_scaf000348,217150,-0.00868810547335149,A,A,614,523,479,491,541,636,2434,2143,2329,797,432,744,780,642,637,785,603,582,1898,1888,2325,476,704,566,lg7,23152605,NO,lg7
TPS_00221,3128,NA,1_Tps_b3v08_scaf000348,217150,-0.00868810547335149,A,A,143,108,156,135,139,206,719,620,712,211,194,179,159,165,147,159,161,150,439,678,731,175,144,183,lg7,23170002,NO,lg7
TPS_00222,3926,NA,1_Tps_b3v08_scaf000348,217150,-0.00868810547335149,A,A,902,720,800,745,790,1012,3665,3045,4254,1075,1380,1186,777,896,873,704,919,918,1728,2278,2824,693,617,896,lg7,23196973,NO,lg7
TPS_00223,4874,NA,1_Tps_b3v08_scaf000348,217150,-0.00868810547335149,A,A,1724,1331,1544,1511,1600,1636,11021,9560,11610,1924,1526,1553,1851,1791,1994,1720,1729,2030,3119,3800,4901,1505,1313,1792,lg7,23223986,NO,lg7
TPS_00224,11018,HOG_18528,1_Tps_b3v08_scaf002262,89282,0.0397246636248288,A,A,905,675,870,898,905,961,2579,2042,2390,782,737,773,1062,1193,1144,1034,977,1158,2151,2397,2777,861,968,668,NA,NA,NA,NA
TPS_00225,2579,HOG_20037,1_Tps_b3v08_scaf001170,131035,0.0476819189841154,A,A,594,592,627,639,730,759,2955,2562,2665,1094,883,1224,1017,1005,934,1069,1071,1078,2502,2385,2675,864,975,1023,NA,NA,NA,NA
TPS_00226,2331,NA,1_Tps_b3v08_scaf001170,131035,0.0476819189841154,A,A,394,374,852,302,549,1282,234,870,215,543,102,474,719,533,232,381,209,184,1098,561,436,469,826,642,NA,NA,NA,NA
TPS_00227,2349,NA,1_Tps_b3v08_scaf001170,131035,0.0476819189841154,A,A,124,108,352,77,140,601,58,298,45,234,65,215,236,181,59,92,64,43,216,163,87,141,352,201,NA,NA,NA,NA
TPS_00228,9264,NA,1_Tps_b3v08_scaf001170,131035,0.0476819189841154,A,A,67,41,247,24,29,388,3,126,4,571,149,388,74,116,15,35,25,8,16,81,8,377,479,73,NA,NA,NA,NA
TPS_00229,6100,NA,1_Tps_b3v08_scaf000176,267553,0.0329210423209378,A,A,106,115,185,111,156,239,59,285,163,75,33,80,97,98,72,97,91,59,1663,2915,2503,174,223,241,lg4,70457493,NO,lg4
TPS_00230,9321,NA,1_Tps_b3v08_scaf000176,267553,0.0329210423209378,A,A,341,351,323,305,342,361,1046,851,1081,617,303,515,437,435,462,445,463,455,739,968,1059,652,431,479,lg4,70424410,NO,lg4
TPS_00231,4653,HOG_17255,1_Tps_b3v08_scaf000176,267553,0.0329210423209378,A,A,124,112,133,51,67,182,225,159,178,848,817,447,108,116,102,99,83,66,173,290,142,215,408,59,lg4,70378116,NO,lg4
TPS_00232,6320,NA,1_Tps_b3v08_scaf000176,267553,0.0329210423209378,A,A,30,20,21,0,0,25,66,30,8,192,86,103,14,6,5,1,1,1,109,46,80,93,114,97,lg4,70316915,NO,lg4
TPS_00233,252,NA,1_Tps_b3v08_scaf000176,267553,0.0329210423209378,A,A,1,1,1,0,0,0,2,0,0,6,0,3,0,0,0,0,0,0,4,2,1,4,1,5,lg4,70302390,NO,lg4
