gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tbi_SF_HD_Md_Re1,Tbi_SF_HD_Md_Re2,Tbi_SF_HD_Md_Re3,Tbi_SF_LG_Md_Re1,Tbi_SF_LG_Md_Re2,Tbi_SF_LG_Md_Re3,Tbi_SF_RT_Md_Re1,Tbi_SF_RT_Md_Re2,Tbi_SF_RT_Md_Re3,Tbi_SF_WB_Md_Re1,Tbi_SF_WB_Md_Re2,Tbi_SF_WB_Md_Re3,Tbi_SM_HD_Md_Re1,Tbi_SM_HD_Md_Re2,Tbi_SM_HD_Md_Re3,Tbi_SM_LG_Md_Re1,Tbi_SM_LG_Md_Re2,Tbi_SM_LG_Md_Re3,Tbi_SM_RT_Md_Re1,Tbi_SM_RT_Md_Re2,Tbi_SM_RT_Md_Re3,Tbi_SM_WB_Md_Re1,Tbi_SM_WB_Md_Re2,Tbi_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TBI_00114,1086,NA,4_Tbi_b3v08_scaf000194,421062,-0.0357285221000302,A,A,3359,3131,1637,4261,4604,4186,18825,18819,14337,8218,10657,14905,4044,3866,3066,4244,3829,3978,6156,5914,6844,5237,6093,6463,NA,NA,NA,NA
TBI_00115,423,HOG_4186,4_Tbi_b3v08_scaf000194,421062,-0.0357285221000302,A,A,80,66,61,61,60,54,427,380,293,135,102,149,90,82,90,94,73,93,434,593,656,138,163,130,NA,NA,NA,NA
TBI_00116,399,NA,4_Tbi_b3v08_scaf000194,421062,-0.0357285221000302,A,A,16,14,9,6,9,9,63,68,44,40,39,45,7,9,16,3,10,4,48,90,90,22,57,24,NA,NA,NA,NA
TBI_00117,2181,NA,4_Tbi_b3v08_scaf000194,421062,-0.0357285221000302,A,A,4,2,10,4,2,4,14,13,5,3,7,6,1,0,0,1,3,0,13,32,23,4,9,11,NA,NA,NA,NA
TBI_00118,2939,NA,4_Tbi_b3v08_scaf000194,421062,-0.0357285221000302,A,A,61,72,101,42,43,87,298,292,185,231,166,194,22,18,46,14,33,22,50,39,59,91,148,45,NA,NA,NA,NA
TBI_00119,1263,HOG_20315,4_Tbi_b3v08_scaf000194,421062,-0.0357285221000302,A,A,42,31,49,28,25,56,33,27,17,36,14,10,14,12,24,22,23,21,37,31,16,46,39,15,NA,NA,NA,NA
TBI_00120,1338,HOG_17518,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,53,57,40,51,62,60,252,222,181,125,77,119,51,29,59,50,41,59,322,418,355,128,178,148,lg3,88406437,NO,lg3
TBI_00121,4140,HOG_4739,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,201,196,168,214,186,231,1138,1134,838,347,319,465,243,171,190,212,170,192,592,708,747,322,330,272,lg3,88319658,NO,lg3
TBI_00122,7831,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,426,384,376,252,296,380,1187,1131,853,544,692,588,487,365,433,374,326,242,850,650,714,570,639,418,lg3,88266584,NO,lg3
TBI_00123,3911,HOG_19261,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,184,170,110,8,4,8,181,176,147,493,417,582,270,110,197,26,22,47,1434,699,2031,479,251,327,lg3,88236590,NO,lg3
TBI_00124,6286,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,26,45,61,38,43,51,239,256,191,115,88,118,42,30,64,35,42,51,214,315,344,79,105,77,lg3,88194761,NO,lg3
TBI_00125,1581,HOG_13420,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,14072,13606,10307,10620,11096,12357,13495,13759,10640,13154,8705,11355,10999,9623,12922,11084,8444,13513,7698,6701,7732,18545,6725,8343,lg3,88155247,NO,lg3
TBI_00126,7652,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,973,914,836,754,833,1040,1006,944,932,2025,1295,1751,1152,789,1189,767,557,945,3124,2239,5271,1808,841,920,lg3,88133517,NO,lg3
TBI_00127,1305,HOG_21275,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,96,95,79,115,126,108,462,448,315,220,182,251,117,69,85,98,64,93,618,742,755,169,248,209,lg3,88109455,NO,lg3
TBI_00128,1113,HOG_17330,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,1844,1810,1415,1436,1489,2147,340,348,233,1995,843,1177,854,921,1400,1242,923,855,231,173,232,2315,1105,1189,lg3,88062479,NO,lg3
TBI_00129,1536,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,99,95,95,96,125,123,652,604,484,204,188,265,110,95,126,119,117,105,440,458,464,174,186,147,lg3,87930624,NO,lg3
TBI_00130,561,HOG_2508,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,115,119,106,97,116,128,1034,1035,824,211,249,300,126,137,147,121,120,118,625,750,752,260,312,256,lg3,87918816,NO,lg3
TBI_00131,6060,HOG_1850,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,7087,7207,5671,8845,9407,9596,11971,11420,9695,6864,5409,6233,8427,7056,8057,8443,8254,8356,11466,9664,11068,7205,5571,6534,lg3,87903100,NO,lg3
TBI_00132,840,HOG_22826,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,41,36,34,25,53,54,192,190,178,90,85,77,45,34,59,47,27,52,232,301,321,86,94,76,lg3,87882726,NO,lg3
TBI_00133,531,HOG_24341,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,147,128,123,184,175,183,487,476,362,249,226,338,215,163,157,213,175,158,636,911,900,244,398,252,lg3,87875674,NO,lg3
TBI_00134,338,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,73,63,50,71,81,86,254,268,212,143,119,159,79,63,78,70,57,84,331,431,401,92,143,102,lg3,87867486,NO,lg3
TBI_00135,5591,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,326,392,239,379,372,385,1910,1866,1415,762,735,1011,414,407,365,396,364,321,1350,1439,1489,549,750,559,lg3,87845367,NO,lg3
TBI_00136,11331,HOG_21745,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,312,309,328,109,101,135,70,68,117,141,121,103,431,484,435,97,137,77,341,530,416,191,204,203,lg3,87804422,NO,lg3
TBI_00137,312,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,lg3,87782123,NO,lg3
TBI_00138,801,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,lg3,87774489,NO,lg3
TBI_00139,309,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,lg3,87762261,NO,lg3
TBI_00140,2055,NA,4_Tbi_b3v08_scaf000022,731222,-0.0191713386329969,A,A,1,0,6,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,2,1,5,6,0,lg3,87751627,NO,lg3
TBI_00141,5064,NA,4_Tbi_b3v08_scaf000475,294348,-0.00131577302446904,A,A,16,8,25,10,18,25,116,112,83,44,40,52,17,7,13,11,18,21,150,269,181,46,64,56,lg6,32045123,NO,lg6
TBI_00142,1548,NA,4_Tbi_b3v08_scaf000475,294348,-0.00131577302446904,A,A,281,244,223,337,352,307,719,784,617,398,469,512,417,316,313,387,316,366,875,860,882,434,400,392,lg6,32012720,NO,lg6
TBI_00143,315,NA,4_Tbi_b3v08_scaf000475,294348,-0.00131577302446904,A,A,368,328,270,480,530,488,1299,1188,919,422,630,623,495,437,451,548,491,503,1101,1178,1273,542,740,657,lg6,32003263,NO,lg6
TBI_00144,5277,HOG_19409,4_Tbi_b3v08_scaf000475,294348,-0.00131577302446904,A,A,9971,9896,6709,12359,13619,10856,37609,36746,30702,18833,20082,26391,12195,10263,12036,11705,11118,12783,20778,19300,21759,14088,11455,12607,lg6,31975107,NO,lg6
TBI_00145,8582,NA,4_Tbi_b3v08_scaf000475,294348,-0.00131577302446904,A,A,893,796,842,1288,1225,1394,60,33,111,897,1153,994,1105,616,860,664,442,484,1747,973,3681,2906,2436,2320,lg6,31919713,NO,lg6
TBI_00146,3459,NA,4_Tbi_b3v08_scaf000475,294348,-0.00131577302446904,A,A,160,148,191,120,165,189,1157,1180,914,368,310,611,134,142,150,145,136,136,1164,1491,1444,319,469,351,lg6,31875140,NO,lg6
TBI_00147,5111,NA,4_Tbi_b3v08_scaf000475,294348,-0.00131577302446904,A,A,2063,2083,2275,1,7,0,21,26,25,315,347,424,1638,1444,1762,0,1,2,4,9,11,477,289,411,lg6,31832100,NO,lg6
TBI_00148,7313,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,1905,1944,1392,356,394,351,2268,2232,1995,6500,4080,5847,725,742,937,420,398,471,2994,4226,7007,2321,791,1150,lg7,37395333,NO,lg7
TBI_00149,1348,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,93,95,71,107,94,116,346,344,250,119,90,112,96,105,105,93,101,93,480,765,737,134,182,153,lg7,37410510,NO,lg7
TBI_00150,1692,HOG_18949,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,0,0,7,1,0,0,63,69,50,24,20,31,1,0,1,2,2,0,10,8,14,8,9,1,lg7,37420919,NO,lg7
TBI_00151,6516,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,115,119,82,123,141,143,615,694,565,200,235,268,139,126,140,118,123,105,381,421,504,186,250,215,lg7,37476191,NO,lg7
TBI_00152,231,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,42,42,27,44,40,52,395,368,279,110,118,161,45,39,37,55,37,46,147,112,106,54,62,57,lg7,37488343,NO,lg7
TBI_00153,1518,HOG_16707,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,262,215,181,341,335,378,3449,3326,2648,836,717,1279,290,296,277,288,309,336,1143,1314,1183,398,362,336,lg7,37502313,NO,lg7
TBI_00154,951,HOG_22165,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,4,4,7,3,6,9,18,21,13,11,15,12,0,1,1,1,1,0,9,26,24,12,5,6,lg7,37513668,NO,lg7
TBI_00155,1836,HOG_18083,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,2,0,14,2,1,2,3,1,0,4,1,6,2,1,3,0,2,0,4,1,4,7,7,2,lg7,37736087,NO,lg7
TBI_00156,4047,HOG_12577,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,89,74,57,98,85,107,1490,1501,1106,272,262,619,114,103,102,102,97,113,554,583,460,199,166,151,lg7,37799062,NO,lg7
TBI_00157,1068,HOG_18998,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,43,52,22,47,45,47,228,222,208,63,83,101,49,49,67,38,47,51,204,234,206,66,83,57,lg7,37776202,NO,lg7
TBI_00158,354,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,26,26,22,25,29,39,308,325,281,80,105,170,32,49,33,38,31,45,86,97,78,41,56,50,lg7,37830056,NO,lg7
TBI_00159,426,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,130,112,84,154,155,142,310,303,239,155,221,207,165,143,174,136,146,166,222,249,280,157,231,150,lg7,37833730,NO,lg7
TBI_00160,3597,HOG_2096,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,719,718,538,724,683,736,2166,1996,1527,993,864,896,883,754,846,665,619,649,1466,1586,1749,1107,666,714,lg7,37850310,NO,lg7
TBI_00161,744,HOG_285,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,8,17,16,11,8,14,136,126,77,68,46,50,9,8,9,6,11,12,28,54,37,33,19,14,lg7,37866524,NO,lg7
TBI_00162,7320,HOG_24116,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,369,372,291,348,419,390,1252,1113,920,435,353,372,382,351,373,376,303,325,826,901,923,453,351,306,lg7,37884827,NO,lg7
TBI_00163,493,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,0,0,0,0,0,1,6,5,2,1,1,3,0,0,1,0,0,1,56,101,108,7,13,15,lg7,37893207,NO,lg7
TBI_00164,1218,HOG_18133,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,2,0,1,0,3,2,93,86,61,28,32,22,0,1,5,0,6,3,104,202,171,11,43,42,lg7,37917005,NO,lg7
TBI_00165,702,HOG_88,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,65,56,38,41,51,42,290,330,256,112,119,142,71,64,62,67,43,69,258,301,345,85,114,106,lg7,37943492,NO,lg7
TBI_00166,3437,NA,4_Tbi_b3v08_scaf000031,694527,0.0120609378013537,A,A,570,495,489,531,559,678,1585,1650,1300,854,712,910,485,390,450,623,477,504,1056,1239,1165,939,780,621,lg7,37981086,NO,lg7
TBI_00167,2469,HOG_15094,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,1522,1451,989,1318,1430,1614,16333,16277,11333,3673,2808,5486,2359,1942,2035,2076,1979,2303,29537,25050,25278,5306,3761,3371,lg6,14385373,NO,lg6
TBI_00168,1842,HOG_16938,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,6328,6163,4760,6285,6642,7968,19747,19866,15740,11356,9953,13927,4935,3851,5111,5679,4656,5479,14308,13948,14388,10447,6809,6365,lg6,14402406,NO,lg6
TBI_00169,2334,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,139,123,121,168,156,181,511,521,615,897,311,275,165,151,128,122,131,118,423,540,1431,614,321,235,lg6,14427886,NO,lg6
TBI_00170,336,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,0,2,2,1,2,2,1,2,1,9,4,2,2,1,0,0,3,1,2,3,2,4,4,3,lg6,14447938,NO,lg6
TBI_00171,8522,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,290,276,400,267,295,412,742,763,638,532,614,417,125,161,329,124,178,252,1302,2197,2051,650,934,691,lg6,14474781,NO,lg6
TBI_00172,8491,HOG_22742,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,285,253,244,300,322,387,1089,1036,815,599,408,697,336,274,273,292,267,261,712,872,822,488,515,417,lg6,14533856,NO,lg6
TBI_00173,5281,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,78,71,94,57,56,79,172,165,111,98,114,98,87,74,89,50,50,52,442,610,557,122,225,172,lg6,14572107,NO,lg6
TBI_00174,1497,HOG_18012,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,67,75,69,83,109,98,655,657,532,228,188,270,83,82,84,103,76,106,513,674,590,187,263,233,lg6,14587561,NO,lg6
TBI_00175,2652,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,109,93,77,90,85,110,947,916,647,248,287,451,122,92,92,115,89,102,425,449,411,192,252,188,lg6,14604773,NO,lg6
TBI_00176,2259,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,4,4,6,1,1,5,23,26,16,8,15,7,2,4,7,1,2,0,36,57,58,16,36,9,lg6,14657538,NO,lg6
TBI_00177,1998,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,36,36,18,33,55,45,182,178,116,79,66,81,35,27,29,26,30,38,64,88,90,62,69,49,lg6,14681112,NO,lg6
TBI_00178,1755,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,12,10,13,6,8,11,38,30,22,36,35,39,4,2,19,8,12,4,11,2,11,14,30,9,lg6,14705787,NO,lg6
TBI_00179,2403,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,19,20,11,12,17,20,91,91,49,30,38,44,20,14,26,25,16,13,47,53,37,28,31,27,lg6,14714668,NO,lg6
TBI_00180,1863,NA,4_Tbi_b3v08_scaf000239,384452,0.0323020408001127,A,A,12,13,12,7,11,9,99,89,74,37,24,41,9,10,11,9,18,12,260,495,558,54,99,81,lg6,14737987,NO,lg6
TBI_00181,8141,NA,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,446,462,600,322,310,506,1549,1623,1185,637,764,847,419,307,457,370,361,289,918,1110,1016,580,1008,451,lg3,53906932,NO,lg3
TBI_00182,1725,NA,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,1,2,8,0,0,1,0,0,0,6,1,2,0,0,2,0,0,0,1,1,0,3,12,2,lg3,53864617,NO,lg3
TBI_00183,13549,NA,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,185,194,210,129,150,181,390,350,308,279,273,240,154,106,176,137,114,112,641,937,749,341,920,301,lg3,53794400,NO,lg3
TBI_00184,4291,NA,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,209,203,179,186,211,248,1450,1414,1056,606,481,684,255,154,233,255,171,178,486,414,485,333,368,220,lg3,53712494,NO,lg3
TBI_00185,7786,NA,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,9,4,21,3,4,18,16,19,19,15,12,2,12,1,22,14,0,11,15772,6959,5866,835,582,411,lg3,53684766,NO,lg3
TBI_00186,1791,HOG_17567,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,36,20,23,36,30,34,361,342,267,81,82,134,31,30,29,16,30,37,161,183,199,52,40,53,lg3,53674952,NO,lg3
TBI_00187,1650,HOG_17125,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,12,5,32,9,7,25,53,52,45,52,73,98,21,3,15,25,12,15,51,38,40,27,45,11,lg3,53643360,NO,lg3
TBI_00188,2415,NA,4_Tbi_b3v08_scaf000213,405570,-0.0108379395205863,A,A,32,35,41,38,36,107,216,232,189,178,130,140,8,12,21,36,29,46,102,83,118,119,59,40,lg3,53597841,NO,lg3
TBI_00189,1770,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,51,41,62,41,43,72,158,160,135,77,51,99,40,58,32,35,47,29,108,120,109,48,53,32,NA,NA,NA,NA
TBI_00190,1269,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,1,1,4,0,3,3,11,12,5,4,7,7,1,1,4,3,1,1,10,11,17,5,2,2,NA,NA,NA,NA
TBI_00191,561,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,9,7,2,3,8,7,8,8,5,8,6,9,5,7,10,3,8,5,103,75,60,10,12,12,NA,NA,NA,NA
TBI_00192,2898,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,13,12,11,9,12,16,84,92,69,38,38,32,4,8,13,10,11,13,430,212,214,68,32,16,NA,NA,NA,NA
TBI_00193,819,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,0,3,0,0,1,0,1,2,0,3,1,1,4,2,1,1,0,0,118,199,157,15,52,33,NA,NA,NA,NA
TBI_00194,795,HOG_2190,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,43,37,42,50,60,62,208,201,149,85,107,96,60,33,40,37,41,42,210,320,290,102,120,90,NA,NA,NA,NA
TBI_00195,1782,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,109,91,62,112,122,141,222,236,163,124,152,155,122,75,121,113,84,121,228,299,276,140,160,152,NA,NA,NA,NA
TBI_00196,4803,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,86,57,89,63,71,91,745,719,533,236,217,323,80,68,80,67,67,51,808,1195,1092,240,337,293,NA,NA,NA,NA
TBI_00197,3567,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,4,9,18,7,1,4,67,75,58,39,34,32,6,11,6,2,4,3,50,66,60,14,27,6,NA,NA,NA,NA
TBI_00198,2664,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,2208,2287,2172,966,1092,1354,14,12,26,861,419,487,1319,1353,1703,931,1066,1060,235,324,307,1326,397,697,NA,NA,NA,NA
TBI_00199,1102,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,47,36,49,50,42,76,171,165,174,56,65,184,44,48,74,51,34,84,101,82,188,122,84,39,NA,NA,NA,NA
TBI_00200,3732,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,65,59,58,86,122,112,115,116,79,352,219,152,169,116,128,167,142,116,352,559,544,340,295,236,NA,NA,NA,NA
TBI_00201,4383,HOG_22415,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,837,803,579,46,57,56,749,742,746,2636,2302,3280,461,333,389,104,95,143,2228,1512,3451,1210,460,784,NA,NA,NA,NA
TBI_00202,1224,HOG_21225,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,32,34,22,40,38,43,327,369,263,110,114,168,43,32,42,34,37,29,1552,2632,2434,233,620,512,NA,NA,NA,NA
TBI_00203,810,HOG_23965,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,6,10,16,16,18,20,105,80,65,42,24,36,6,7,8,16,9,16,24,22,17,21,18,11,NA,NA,NA,NA
TBI_00204,5000,NA,4_Tbi_b3v08_scaf000041,655814,-0.0007968575785868,A,A,51,63,50,32,22,23,91,128,116,152,152,91,54,44,55,26,7,15,491,450,503,472,134,119,NA,NA,NA,NA
TBI_00205,1044,HOG_19267,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,91,75,50,141,161,203,60,60,30,198,112,123,82,50,71,109,65,83,65,54,125,174,162,133,lg6,9518806,NO,lg6
TBI_00206,540,HOG_2072,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,8,8,6,9,13,9,40,37,34,18,18,15,20,15,21,10,7,3,114,172,122,22,41,31,lg6,9504828,NO,lg6
TBI_00207,759,HOG_3232,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,2057,1986,1367,2385,2550,2527,9576,8892,6651,4418,5756,6878,2950,2903,2360,2856,2619,2548,3330,3419,4154,2929,4617,4171,lg6,9407816,NO,lg6
TBI_00208,249,NA,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,557,484,26,43,45,lg6,9398125,NO,lg6
TBI_00209,1392,HOG_18248,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,238,206,183,257,278,310,539,510,450,308,296,291,253,226,309,324,284,309,2536,3896,3466,543,683,711,lg6,9382660,NO,lg6
TBI_00210,4070,HOG_7981,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,369,379,320,378,424,499,500,463,436,327,392,325,514,478,432,565,422,478,544,546,556,335,314,345,lg6,9373980,NO,lg6
TBI_00211,633,NA,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,191,199,135,225,203,268,645,622,457,321,267,373,160,156,171,189,191,209,418,460,403,418,348,214,lg6,9356381,NO,lg6
TBI_00212,2244,HOG_10469,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,116,98,83,125,127,158,985,947,668,292,270,330,115,99,126,120,114,135,1612,2759,2564,363,539,441,lg6,9324011,NO,lg6
TBI_00213,813,HOG_22715,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,164,189,132,193,217,209,1129,1021,807,338,323,408,259,179,207,279,204,259,824,1168,1181,367,452,418,lg6,9282736,NO,lg6
TBI_00214,1638,HOG_16887,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,51,41,44,46,48,63,335,311,237,81,79,107,38,50,41,49,39,54,558,900,822,134,252,207,lg6,9264364,NO,lg6
TBI_00215,3885,HOG_17101,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,129,139,213,111,115,162,466,439,280,293,328,312,93,106,112,77,135,76,435,709,643,334,614,208,lg6,9214369,NO,lg6
TBI_00216,9546,HOG_335,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,2,1,11,1,2,10,5,4,20,3,3,2,4,12,4,2,2,4,12579,9076,6689,586,414,379,lg6,9148428,NO,lg6
TBI_00217,2132,NA,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,414,402,380,273,306,380,1062,981,695,410,583,423,382,453,369,335,345,226,687,1075,957,507,779,399,lg6,9176647,NO,lg6
TBI_00218,5785,NA,4_Tbi_b3v08_scaf000121,502063,0.00136301951975089,A,A,8,14,13,4,2,7,41,46,17,5,0,3,9,7,6,4,5,1,6944,5133,3898,471,432,319,lg6,9083485,NO,lg6
TBI_00219,1380,HOG_19661,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,156,132,80,118,105,129,307,305,214,271,240,303,123,123,134,105,109,119,1388,1949,2067,384,594,460,lg10,17361732,NO,lg10
TBI_00220,1734,HOG_21470,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,3,2,5,3,3,11,135,106,86,27,39,39,2,0,2,1,1,8,41,53,48,14,15,5,lg10,17389837,NO,lg10
TBI_00221,1026,HOG_23330,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,95,91,54,141,114,112,588,569,423,200,211,332,125,111,104,119,112,85,550,748,675,144,240,207,lg10,17401742,NO,lg10
TBI_00222,1710,NA,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,1774,1820,1143,2555,2804,2687,11586,11398,9510,4050,3807,5125,1960,1759,1790,2003,1920,2014,5718,6270,6938,2550,3007,2905,lg10,17419792,NO,lg10
TBI_00223,6600,HOG_19534,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,172,166,140,150,165,141,760,679,574,313,323,358,211,174,214,146,120,187,812,895,857,316,282,262,lg10,17451961,NO,lg10
TBI_00224,471,NA,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,6,5,5,9,3,14,29,36,22,44,36,27,4,3,8,2,3,2,6,4,6,13,42,9,lg10,17531869,NO,lg10
TBI_00225,5744,NA,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,3515,3613,2551,11170,11902,16101,9114,8693,7311,10431,4319,5884,4179,3199,3618,6768,4887,5592,3998,3553,3611,7982,4365,4386,lg10,17582746,NO,lg10
TBI_00226,1347,NA,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,121,146,122,149,170,223,199,182,142,183,218,182,102,102,122,103,76,113,116,89,91,255,217,129,lg10,17598369,NO,lg10
TBI_00227,372,NA,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,72,58,58,99,106,125,80,60,59,85,69,61,97,62,78,112,84,82,107,101,98,107,141,121,lg10,17601456,NO,lg10
TBI_00228,1098,HOG_22279,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,291,293,188,263,317,314,568,516,408,253,242,304,251,223,318,348,257,396,319,385,341,383,214,137,lg10,17634602,NO,lg10
TBI_00229,219,HOG_1362,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,7,9,10,9,13,12,183,195,157,31,45,67,9,5,12,10,6,15,41,83,62,10,21,20,lg10,17648730,NO,lg10
TBI_00230,1673,HOG_18468,4_Tbi_b3v08_scaf000076,556263,-0.0133488072719465,A,A,39,59,57,63,81,91,877,800,635,220,170,280,54,45,74,50,59,74,268,316,342,125,202,101,lg10,17771442,NO,lg10
